exchange,symbol,scripcode,securitytype,security desc.,expirydate,opttype,strikeprice,multiplier,ticksize,lotsize,divider,basecurrency,settlecurrency,digits,token,settlement_price
MT5_NSE,IDFCBANK,IDFCBANKV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134365,
MT5_NSE,IDFCFIRSTB,IDFCFIRSTBU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134366,
MT5_NSE,IDFCFIRSTB,IDFCFIRSTBV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134367,
MT5_NSE,IEX,IEXU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134368,
MT5_NSE,IEX,IEXV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134369,
MT5_NSE,IGL,IGLU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134370,
MT5_NSE,IGL,IGLV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134371,
MT5_NSE,INDHOTEL,INDHOTELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134372,
MT5_NSE,INDHOTEL,INDHOTELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134373,
MT5_NSE,INDIACEM,INDIACEMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134374,
MT5_NSE,INDIACEM,INDIACEMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134375,
MT5_NSE,INDIAMART,INDIAMARTU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134376,
MT5_NSE,INDIAMART,INDIAMARTV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134377,
MT5_NSE,INDIGO,INDIGOU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134378,
MT5_NSE,INDIGO,INDIGOV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134379,
MT5_NSE,INDUSINDBK,INDUSINDBKU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134380,
MT5_NSE,INDUSINDBK,INDUSINDBKV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134381,
MT5_NSE,INDUSTOWER,INDUSTOWERU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134382,
MT5_NSE,INDUSTOWER,INDUSTOWERV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134383,
MT5_NSE,INFRATEL,INFRATELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134384,
MT5_NSE,INFRATEL,INFRATELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134385,
MT5_NSE,INFY,INFYU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134386,
MT5_NSE,INFY,INFYV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134387,
MT5_NSE,INTELLECT,INTELLECTU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134388,
MT5_NSE,INTELLECT,INTELLECTV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134389,
MT5_NSE,IOC,IOCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134390,
MT5_NSE,IOC,IOCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134391,
MT5_NSE,IPCALAB,IPCALABU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134392,
MT5_NSE,IPCALAB,IPCALABV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134393,
MT5_NSE,IRCTC,IRCTCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134394,
MT5_NSE,IRCTC,IRCTCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134395,
MT5_NSE,ITC,ITCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134396,
MT5_NSE,ITC,ITCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134397,
MT5_NSE,JINDALSTEL,JINDALSTELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134398,
MT5_NSE,JINDALSTEL,JINDALSTELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134399,
MT5_NSE,JKCEMENT,JKCEMENTU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134400,
MT5_NSE,JKCEMENT,JKCEMENTV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134401,
MT5_NSE,JSWSTEEL,JSWSTEELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134402,
MT5_NSE,JSWSTEEL,JSWSTEELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134403,
MT5_NSE,JUBLFOOD,JUBLFOODU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134404,
MT5_NSE,JUBLFOOD,JUBLFOODV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134405,
MT5_NSE,KOTAKBANK,KOTAKBANKU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134406,
MT5_NSE,KOTAKBANK,KOTAKBANKV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134407,
MT5_NSE,L&NTFH,LNTFHU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134408,
MT5_NSE,L&TFH,LTFHU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134409,
MT5_NSE,L&TFH,LTFHV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134410,
MT5_NSE,LALPATHLAB,LALPATHLABU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134411,
MT5_NSE,LALPATHLAB,LALPATHLABV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134412,
MT5_NSE,LAURUSLABS,LAURUSLABSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134413,
MT5_NSE,LAURUSLABS,LAURUSLABSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134414,
MT5_NSE,LICHSGFIN,LICHSGFINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134415,
MT5_NSE,LICHSGFIN,LICHSGFINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134416,
MT5_NSE,LNTFH,LNTFHV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134417,
MT5_NSE,LT,LTU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134418,
MT5_NSE,LT,LTV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134419,
MT5_NSE,LTF,LTFU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134420,
MT5_NSE,LTI,LTIU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134421,
MT5_NSE,LTI,LTIV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134422,
MT5_NSE,LTIM,LTIMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134423,
MT5_NSE,LTIM,LTIMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134424,
MT5_NSE,LTTS,LTTSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134425,
MT5_NSE,LTTS,LTTSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134426,
MT5_NSE,LUPIN,LUPINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134427,
MT5_NSE,LUPIN,LUPINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134428,
MT5_NSE,M&M,MMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134429,
MT5_NSE,M&M,MMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134430,
MT5_NSE,M&MFIN,MMFINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134431,
MT5_NSE,M&MFIN,MMFINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134432,
MT5_NSE,MAM,MAMINDIAU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134433,
MT5_NSE,MAM,MAMINDIAV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134434,
MT5_NSE,MANAPPURAM,MANAPPURAMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134435,
MT5_NSE,MANAPPURAM,MANAPPURAMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134436,
MT5_NSE,MARICO,MARICOU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134437,
MT5_NSE,MARICO,MARICOV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134438,
MT5_NSE,MARUTI,MARUTIU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134439,
MT5_NSE,MARUTI,MARUTIV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134440,
MT5_NSE,MCDOWELL,MCDOWELLU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134441,
MT5_NSE,MCDOWELL,MCDOWELLV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134442,
MT5_NSE,MCDOWELL,MCDOWELLNU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134443,
MT5_NSE,MCDOWELL,MCDOWELLNV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134444,
MT5_NSE,MCX,MCXU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134445,
MT5_NSE,MCX,MCXV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134446,
MT5_NSE,METROPOLIS,METROPOLISU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134447,
MT5_NSE,METROPOLIS,METROPOLISV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134448,
MT5_NSE,MFSL,MFSLU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134449,
MT5_NSE,MFSL,MFSLV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134450,
MT5_NSE,MGL,MGLU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134451,
MT5_NSE,MGL,MGLV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134452,
MT5_NSE,MIDCPNIFTY,MIDCPNIFTYU,Future,NSE Future,23Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134453,
MT5_NSE,MIDCPNIFTY,MIDCPNIFTYV,Future,NSE Future,28Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134454,
MT5_NSE,MINDTREE,MINDTREEU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134455,
MT5_NSE,MINDTREE,MINDTREEV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134456,
MT5_NSE,MOTHERSON,MOTHERSONU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134457,
MT5_NSE,MOTHERSON,MOTHERSONV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134458,
MT5_NSE,MOTHERSUMI,MOTHERSUMIU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134459,
MT5_NSE,MOTHERSUMI,MOTHERSUMIV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134460,
MT5_NSE,MPHASIS,MPHASISU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134461,
MT5_NSE,MPHASIS,MPHASISV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134462,
MT5_NSE,MRF,MRFU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134463,
MT5_NSE,MRF,MRFV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134464,
MT5_NSE,MUTHOOTFIN,MUTHOOTFINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134465,
MT5_NSE,MUTHOOTFIN,MUTHOOTFINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134466,
MT5_NSE,NAM,NAMINDIAU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134467,
MT5_NSE,NAM,NAMINDIAV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134468,
MT5_NSE,NATIONALUM,NATIONALUMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134469,
MT5_NSE,NATIONALUM,NATIONALUMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134470,
MT5_NSE,NAUKRI,NAUKRIU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134471,
MT5_NSE,NAUKRI,NAUKRIV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134472,
MT5_NSE,NAVINFLUOR,NAVINFLUORU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134473,
MT5_NSE,NAVINFLUOR,NAVINFLUORV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134474,
MT5_NSE,NBCC,NBCCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134475,
MT5_NSE,NBCC,NBCCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134476,
MT5_NSE,NESTLEIND,NESTLEINDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134477,
MT5_NSE,NESTLEIND,NESTLEINDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134478,
MT5_NSE,NIFTY,NIFTYU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134479,
MT5_NSE,NIFTY,NIFTYV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134480,
MT5_NSE,NMDC,NMDCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134481,
MT5_NSE,NMDC,NMDCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134482,
MT5_NSE,NTPC,NTPCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134483,
MT5_NSE,NTPC,NTPCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134484,
MT5_NSE,OBEROIRLTY,OBEROIRLTYU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134485,
MT5_NSE,OBEROIRLTY,OBEROIRLTYV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134486,
MT5_NSE,OFSS,OFSSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134487,
MT5_NSE,OFSS,OFSSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134488,
MT5_NSE,ONGC,ONGCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134489,
MT5_NSE,ONGC,ONGCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134490,
MT5_NSE,PAGEIND,PAGEINDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134491,
MT5_NSE,PAGEIND,PAGEINDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134492,
MT5_NSE,PEL,PELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134493,
MT5_NSE,PEL,PELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134494,
MT5_NSE,PERSISTENT,PERSISTENTU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134495,
MT5_NSE,PERSISTENT,PERSISTENTV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134496,
MT5_NSE,PETRONET,PETRONETU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134497,
MT5_NSE,PETRONET,PETRONETV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134498,
MT5_NSE,PFC,PFCU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134499,
MT5_NSE,PFC,PFCV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134500,
MT5_NSE,PFIZER,PFIZERU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134501,
MT5_NSE,PFIZER,PFIZERV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134502,
MT5_NSE,PIDILITIND,PIDILITINDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134503,
MT5_NSE,PIDILITIND,PIDILITINDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134504,
MT5_NSE,PIIND,PIINDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134505,
MT5_NSE,PIIND,PIINDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134506,
MT5_NSE,PNB,PNBU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134507,
MT5_NSE,PNB,PNBV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134508,
MT5_NSE,POLYCAB,POLYCABU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134509,
MT5_NSE,POLYCAB,POLYCABV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134510,
MT5_NSE,POWERGRID,POWERGRIDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134511,
MT5_NSE,POWERGRID,POWERGRIDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134512,
MT5_NSE,PVR,PVRU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134513,
MT5_NSE,PVR,PVRV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134514,
MT5_NSE,PVRINOX,PVRINOXU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134515,
MT5_NSE,PVRINOX,PVRINOXV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134516,
MT5_NSE,RAIN,RAINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134517,
MT5_NSE,RAIN,RAINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134518,
MT5_NSE,RAMCOCEM,RAMCOCEMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134519,
MT5_NSE,RAMCOCEM,RAMCOCEMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134520,
MT5_NSE,RBLBANK,RBLBANKU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134521,
MT5_NSE,RBLBANK,RBLBANKV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134522,
MT5_NSE,RECLTD,RECLTDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134523,
MT5_NSE,RECLTD,RECLTDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134524,
MT5_NSE,RELIANCE,RELIANCEU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134525,
MT5_NSE,RELIANCE,RELIANCEV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134526,
MT5_NSE,SAIL,SAILU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134527,
MT5_NSE,SAIL,SAILV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134528,
MT5_NSE,SBICARD,SBICARDU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134529,
MT5_NSE,SBICARD,SBICARDV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134530,
MT5_NSE,SBILIFE,SBILIFEU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134531,
MT5_NSE,SBILIFE,SBILIFEV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134532,
MT5_NSE,SBIN,SBINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134533,
MT5_NSE,SBIN,SBINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134534,
MT5_NSE,SHREECEM,SHREECEMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134535,
MT5_NSE,SHREECEM,SHREECEMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134536,
MT5_NSE,SHRIRAMFIN,SHRIRAMFINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134537,
MT5_NSE,SHRIRAMFIN,SHRIRAMFINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134538,
MT5_NSE,SIEMENS,SIEMENSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134539,
MT5_NSE,SIEMENS,SIEMENSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134540,
MT5_NSE,SRF,SRFU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134541,
MT5_NSE,SRF,SRFV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134542,
MT5_NSE,SRTRANSFIN,SRTRANSFINU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134543,
MT5_NSE,SRTRANSFIN,SRTRANSFINV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134544,
MT5_NSE,STAR,STARU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134545,
MT5_NSE,STAR,STARV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134546,
MT5_NSE,SUNPHARMA,SUNPHARMAU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134547,
MT5_NSE,SUNPHARMA,SUNPHARMAV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134548,
MT5_NSE,SUNTV,SUNTVU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134549,
MT5_NSE,SUNTV,SUNTVV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134550,
MT5_NSE,SYNGENE,SYNGENEU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134551,
MT5_NSE,SYNGENE,SYNGENEV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134552,
MT5_NSE,TATACHEM,TATACHEMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134553,
MT5_NSE,TATACHEM,TATACHEMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134554,
MT5_NSE,TATACOMM,TATACOMMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134555,
MT5_NSE,TATACOMM,TATACOMMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134556,
MT5_NSE,TATACONSUM,TATACONSUMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134557,
MT5_NSE,TATACONSUM,TATACONSUMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134558,
MT5_NSE,TATAMOTORS,TATAMOTORSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134559,
MT5_NSE,TATAMOTORS,TATAMOTORSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134560,
MT5_NSE,TATAPOWER,TATAPOWERU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134561,
MT5_NSE,TATAPOWER,TATAPOWERV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134562,
MT5_NSE,TATASTEEL,TATASTEELU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134563,
MT5_NSE,TATASTEEL,TATASTEELV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134564,
MT5_NSE,TCS,TCSU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134565,
MT5_NSE,TCS,TCSV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134566,
MT5_NSE,TECHM,TECHMU,Future,NSE Future,26Sep2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134567,
MT5_NSE,TECHM,TECHMV,Future,NSE Future,31Oct2024,XX,0,1,1.0,1,1,INR,INR,0.0,36134568,
